"","genes","logFC","logCPM","LR","PValue","ENSEMBL","SYMBOL","GENENAME"
"6909","ENSG00000118508",-0.341188564423038,3.22214717588885,2.4856758963027,0.263665492919892,"ENSG00000118508","RAB32","RAB32, member RAS oncogene family"
"13427","ENSG00000062524",-0.646145441714494,1.30562043797962,2.48571833678211,0.263665492919892,"ENSG00000062524","LTK","leukocyte receptor tyrosine kinase"
"15502","ENSG00000161692",-0.311489844807176,3.77597287973836,2.4853659251728,0.263686339959981,"ENSG00000161692","DBF4B","DBF4 zinc finger B"
"5859","ENSG00000155868",-0.271235305283506,3.62996298420567,2.48507684119225,0.263703692511128,"ENSG00000155868","MED7","mediator complex subunit 7"
"14283","ENSG00000262155",-0.538185448428799,-0.0404686673329548,2.4848427505118,0.26371183291521,"ENSG00000262155","LINC02175","long intergenic non-protein coding RNA 2175"
"505","ENSG00000020129",-0.271755250391077,5.634985875861,2.48363121799431,0.263857262803296,"ENSG00000020129","NCDN","neurochondrin"
"7899","ENSG00000221970",0.812448657534907,-1.13770040962149,2.48360441870701,0.263857262803296,"ENSG00000221970","OR2A1","olfactory receptor family 2 subfamily A member 1"
"3667","ENSG00000188315",-0.316688615388895,3.9010281414467,2.48229077152003,0.264046563984175,"ENSG00000188315","C3orf62","chromosome 3 open reading frame 62"
"9418","ENSG00000165724",-0.277354188828411,4.12639751115311,2.48199255004673,0.264065502307655,"ENSG00000165724","ZMYND19","zinc finger MYND-type containing 19"
"500","ENSG00000197056",-0.319348352080369,3.91682913836019,2.48122226701427,0.264163712511181,"ENSG00000197056","ZMYM1","zinc finger MYM-type containing 1"
"14088","ENSG00000006194",-0.206957100628117,5.329108276595,2.48094853754862,0.264178556514576,"ENSG00000006194","ZNF263","zinc finger protein 263"
"11939","ENSG00000258274",0.791941996006573,-0.853520014983581,2.48029579232909,0.264257076451661,"ENSG00000258274","LOC101928731","uncharacterized LOC101928731"
"17777","ENSG00000089101",0.574091265383722,-0.324968399991157,2.47967058915228,0.26433099919319,"ENSG00000089101","CFAP61","cilia and flagella associated protein 61"
"10497","ENSG00000157613",0.529162495803249,3.28257806705641,2.47912390718214,0.264391750024082,"ENSG00000157613","CREB3L1","cAMP responsive element binding protein 3 like 1"
"6088","ENSG00000153157",0.805457788337165,2.41380200210106,2.4784946514389,0.26446640738655,"ENSG00000153157","SYCP2L","synaptonemal complex protein 2 like"
"11654","ENSG00000257989",0.886713622627831,-0.76076030266608,2.47750021426675,0.264542518146242,"ENSG00000257989","AC078864.1","ArfGAP with GTPase domain, ankyrin repeat and PH domain 10, pseudogene [Source:HGNC Symbol;Acc:HGNC:23659]"
"13305","ENSG00000270246",0.696003613488735,-0.77820480395198,2.4774866057584,0.264542518146242,"ENSG00000270246","None","HLA complex group 4 pseudogene 3"
"16684","ENSG00000099795",0.316982554867447,5.85170916310187,2.47766964453643,0.264542518146242,"ENSG00000099795","NDUFB7","NADH:ubiquinone oxidoreductase subunit B7"
"12879","ENSG00000259116",-0.666244390362538,-1.20067589713737,2.47690556616253,0.264609130564084,"ENSG00000259116","LOC102723809","uncharacterized LOC102723809"
"6938","ENSG00000131016",0.41264455096182,7.07681513493841,2.47640129460513,0.2646628457755,"ENSG00000131016","AKAP12","A-kinase anchoring protein 12"
"977","ENSG00000170989",0.509125588912001,6.45164330254439,2.47547699553196,0.264738641504775,"ENSG00000170989","S1PR1","sphingosine-1-phosphate receptor 1"
"1275","ENSG00000196420",0.641189759825323,0.542550690929669,2.47521093052236,0.264738641504775,"ENSG00000196420","S100A5","S100 calcium binding protein A5"
"6114","ENSG00000137198",-0.370319795899864,2.58587510333187,2.47561262165447,0.264738641504775,"ENSG00000137198","GMPR","guanosine monophosphate reductase"
"12132","ENSG00000089163",-0.608594070104575,0.661012512605004,2.47532472941314,0.264738641504775,"ENSG00000089163","SIRT4","sirtuin 4"
"12782","ENSG00000012983",0.221746740951826,5.85889044990364,2.47469916483431,0.264793672955095,"ENSG00000012983","MAP4K5","mitogen-activated protein kinase kinase kinase kinase 5"
"9238","ENSG00000136811",-0.239385103122815,5.43862171470414,2.47370180478647,0.264930537481921,"ENSG00000136811","ODF2","outer dense fiber of sperm tails 2"
"14271","ENSG00000004779",0.29676982524566,5.01377028866939,2.47315618345832,0.264991331316644,"ENSG00000004779","NDUFAB1","NADH:ubiquinone oxidoreductase subunit AB1"
"1890","ENSG00000154358",-0.384779739926519,7.14591920613964,2.46969778049408,0.265429963271546,"ENSG00000154358","OBSCN","obscurin, cytoskeletal calmodulin and titin-interacting RhoGEF"
"3892","ENSG00000256628",0.373179921262911,1.55270107167561,2.47016617631601,0.265429963271546,"ENSG00000256628","ZBTB11-AS1","ZBTB11 antisense RNA 1"
"6731","ENSG00000178409",0.386685529239993,1.98014899917103,2.46963230949474,0.265429963271546,"ENSG00000178409","BEND3","BEN domain containing 3"
"16325","ENSG00000248015",-0.527442942149695,2.66424164021499,2.47027463390883,0.265429963271546,"ENSG00000248015","AC005329.1","novel transcript, antisense to CSPG4"
"17716","ENSG00000226608",0.673319253166636,1.98112176974389,2.46968893157818,0.265429963271546,"ENSG00000226608","FTLP3","novel transcript, antisense to RFTN1"
"3057","ENSG00000213090",0.634745666195693,-1.19946614905715,2.46901095690636,0.265472512459171,"ENSG00000213090","AC007256.1","keratin 18 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:16604]"
"12130","ENSG00000255857",0.410325241330846,1.73631658410684,2.46916138951521,0.265472512459171,"ENSG00000255857","PXN-AS1","calmodulin 2 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:1447]"
"11992","ENSG00000136011",0.861082378129881,2.64865141619375,2.46859224145081,0.265480855506665,"ENSG00000136011","STAB2","stabilin 2"
"14533","ENSG00000140932",-0.659743342099694,-0.722587519942633,2.46861742183409,0.265480855506665,"ENSG00000140932","CMTM2","CKLF like MARVEL transmembrane domain containing 2"
"7160","ENSG00000136244",1.06917968900914,2.30935550686523,2.46797710603676,0.265522398994943,"ENSG00000136244","IL6","interleukin 6"
"15957","ENSG00000225663",-0.303143124393984,3.58617760976874,2.46809054754087,0.265522398994943,"ENSG00000225663","MCRIP1","MAPK regulated corepressor interacting protein 1"
"15621","ENSG00000108829",0.352026347004136,5.94172547114563,2.46621448919498,0.265757955391467,"ENSG00000108829","LRRC59","leucine rich repeat containing 59"
"19072","ENSG00000221994",-0.437922451961702,2.93256354880241,2.46631053640448,0.265757955391467,"ENSG00000221994","ZNF630","zinc finger protein 630"
"6508","ENSG00000044090",0.252614512780303,6.37588523518654,2.46530258794686,0.265881007131203,"ENSG00000044090","CUL7","cullin 7"
"15700","ENSG00000141376",0.279449355897112,4.53694557459582,2.46429029677593,0.266004782100912,"ENSG00000141376","BCAS3","BCAS3 microtubule associated cell migration factor"
"19287","ENSG00000158164",0.893972828829758,0.86970331276354,2.46420238421052,0.266004782100912,"ENSG00000158164","TMSB15A","thymosin beta 15a"
"4049","ENSG00000129071",-0.245775692394532,5.52251096386797,2.46140750393549,0.266447151765175,"ENSG00000129071","MBD4","methyl-CpG binding domain 4, DNA glycosylase"
"8942","ENSG00000165121",-0.363798150324784,3.55278235856176,2.45979997168062,0.266688667586989,"ENSG00000165121","AL353743.1","ribosomal protein L32 (RPL32) pseudogene"
"5762","ENSG00000254122",0.396816827057915,2.37007713942293,2.45790968220634,0.266967385929364,"ENSG00000254122","PCDHGB7","protocadherin gamma subfamily B, 7"
"6459","ENSG00000217165",0.373172663769734,2.53993985182906,2.45779076923396,0.266967385929364,"ENSG00000217165","ANKRD18EP","novel transcript, antisense to PRKCH"
"17263","ENSG00000169515",0.327745815735565,4.58317471520343,2.45678304863326,0.267107407570393,"ENSG00000169515","CCDC8","coiled-coil domain containing 8"
"9446","ENSG00000178372",1.12540310137855,-0.845977698058626,2.45631634208554,0.267155460549543,"ENSG00000178372","CALML5","calmodulin like 5"
"13164","ENSG00000156414",0.715175762641623,5.20145005350029,2.45570408501437,0.267228296542638,"ENSG00000156414","TDRD9","tudor domain containing 9"
"12361","ENSG00000133107",0.752454069766199,1.36630286578881,2.4544877955571,0.267404007400856,"ENSG00000133107","TRPC4","transient receptor potential cation channel subfamily C member 4"
"2887","ENSG00000239474",0.559309142903712,2.16663055520869,2.4533466867308,0.267567041663479,"ENSG00000239474","KLHL41","kelch like family member 41"
"17914","ENSG00000101425",-0.977244468092798,-0.956363840571298,2.45271480742363,0.267643366725841,"ENSG00000101425","BPI","bactericidal permeability increasing protein"
"11444","ENSG00000171681",-0.269419213500031,5.50669717756689,2.45243230552763,0.267660149036576,"ENSG00000171681","ATF7IP","activating transcription factor 7 interacting protein"
"18849","ENSG00000234869",0.683531587330853,-0.57059382526324,2.45200695814743,0.267701293960576,"ENSG00000234869","AL021392.1","novel transcript, sense overlapping to SMARCC2"
"3562","ENSG00000182983",0.309075028737206,4.87649349149298,2.45114594518946,0.267816766142058,"ENSG00000182983","ZNF662","zinc finger protein 662"
"6712","ENSG00000123552",-0.268353852156333,4.31355498629559,2.45002730355498,0.267913483752949,"ENSG00000123552","USP45","ubiquitin specific peptidase 45"
"8670","ENSG00000137090",-0.884698075560304,-1.10994335505506,2.45007491166398,0.267913483752949,"ENSG00000137090","DMRT1","doublesex and mab-3 related transcription factor 1"
"14345","ENSG00000169592",-0.247058958630224,5.64328329656736,2.45010844726431,0.267913483752949,"ENSG00000169592","INO80E","INO80 complex subunit E"
"6370","ENSG00000204256",0.25579744058603,8.62349547799077,2.44833820411731,0.268170529097961,"ENSG00000204256","BRD2","bromodomain containing 2"
"6983","ENSG00000120438",0.236718150693743,6.7180109076538,2.44677142090284,0.268357784224579,"ENSG00000120438","TCP1","t-complex 1"
"9689","ENSG00000151150",0.304718496804888,5.61947499911149,2.44669122222335,0.268357784224579,"ENSG00000151150","ANK3","ankyrin 3"
"13122","ENSG00000214548",-0.569169079427819,6.41594071143607,2.44671006500748,0.268357784224579,"ENSG00000214548","MEG3","maternally expressed 3"
"3742","ENSG00000114854",0.623705210648588,3.0029486148855,2.44634029417688,0.268383353818392,"ENSG00000114854","TNNC1","troponin C1, slow skeletal and cardiac type"
"14124","ENSG00000168096",-0.243546338650545,5.17499137210198,2.44617418189767,0.268383353818392,"ENSG00000168096","ANKS3","ankyrin repeat and sterile alpha motif domain containing 3"
"215","ENSG00000228140",0.859049527120848,-1.06735201163471,2.44572087833176,0.268429463020019,"ENSG00000228140","AL031283.1","axin interactor, dorsalization associated (AIDA) pseudogene"
"11739","ENSG00000139531",0.25673352734549,5.25287224911595,2.44552514742537,0.268431521608616,"ENSG00000139531","SUOX","sulfite oxidase"
"2924","ENSG00000138433",0.227908151139076,5.34649773151073,2.44439249196953,0.26859391161695,"ENSG00000138433","CIR1","corepressor interacting with RBPJ, 1"
"2021","ENSG00000225234",-0.591752654735551,0.817352104931586,2.44342422228912,0.268723378941965,"ENSG00000225234","TRAPPC12-AS1","highly accelerated region 1A [Source:HGNC Symbol;Acc:HGNC:33117]"
"12966","ENSG00000165898",0.289211369415047,4.27826223180762,2.44326912673975,0.268723378941965,"ENSG00000165898","ISCA2","iron-sulfur cluster assembly 2"
"13570","ENSG00000128923",-0.270703825237329,5.32674538263651,2.44204002650653,0.268902516193255,"ENSG00000128923","MINDY2","MINDY lysine 48 deubiquitinase 2"
"3379","ENSG00000163702",0.249509656431665,6.02886474912599,2.44177216173288,0.268916969526373,"ENSG00000163702","IL17RC","interleukin 17 receptor C"
"12559","ENSG00000235280",-0.493095740652971,0.928830715967491,2.44116506161588,0.268989588757821,"ENSG00000235280","MCF2L-AS1","cytochrome c oxidase subunit 6A1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:35239]"
"13543","ENSG00000260618",0.512459465182363,0.9782826491747,2.44039327278479,0.269090484592516,"ENSG00000260618","AC025917.1","immunoglobulin heavy variable 1/OR15-2 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5564]"
"10968","ENSG00000255445",0.564948617385966,-0.353828135892841,2.43975021135632,0.269106397019796,"ENSG00000255445","AP003072.2","vomeronasal 1 receptor 85 pseudogene [Source:HGNC Symbol;Acc:HGNC:37405]"
"15807","ENSG00000167850",-0.691256238685479,0.120726167384041,2.44005621344119,0.269106397019796,"ENSG00000167850","CD300C","CD300c molecule"
"17581","ENSG00000267871",-0.427995506416044,1.01782763656097,2.4398733074938,0.269106397019796,"ENSG00000267871","ZNF460-AS1","ZNF460 antisense RNA 1"
"2639","ENSG00000163162",-0.254975060052015,5.39670822535382,2.43863299178219,0.269243954809106,"ENSG00000163162","RNF149","ring finger protein 149"
"10634","ENSG00000133316",0.266422481102113,4.15709694827368,2.43858189081923,0.269243954809106,"ENSG00000133316","WDR74","WD repeat domain 74"
"11247","ENSG00000256577",0.806475433394227,0.998671962257567,2.43798577746954,0.269314823984306,"ENSG00000256577","LOC101929384","uncharacterized LOC101929384"
"291","ENSG00000244038",0.293729710926681,7.53782939340339,2.43773086936418,0.26932712024362,"ENSG00000244038","DDOST","dolichyl-diphosphooligosaccharide--protein glycosyltransferase non-catalytic subunit"
"19397","ENSG00000171388",-0.762461795033048,0.416493253577877,2.43547508411331,0.269683279521229,"ENSG00000171388","APLN","apelin"
"5299","ENSG00000272416",-0.611013821868516,-0.15358846339205,2.43506659172303,0.269690513561332,"ENSG00000272416","AC025175.1","novel transcript, antisense to CEMIP"
"14191","ENSG00000260872",-0.612742029158294,2.04281684563501,2.43512072722864,0.269690513561332,"ENSG00000260872","None","immunoglobulin lambda variable 2-23 [Source:HGNC Symbol;Acc:HGNC:5890]"
"5966","ENSG00000170089",0.391542430802704,3.72614384135049,2.43452552029829,0.269752074010399,"ENSG00000170089","LOC728554","THO complex 3 pseudogene"
"14002","ENSG00000131634",0.425653373551398,6.17855664149182,2.43379772669431,0.269845788012318,"ENSG00000131634","TMEM204","transmembrane protein 204"
"1088","ENSG00000118729",0.593169418002533,2.89633883324273,2.43301281031025,0.269949379243718,"ENSG00000118729","CASQ2","calsequestrin 2"
"8745","ENSG00000137055",0.249721233421186,4.59726543267291,2.43199312931116,0.270093462324768,"ENSG00000137055","PLAA","phospholipase A2 activating protein"
"12435","ENSG00000253309",0.453676578248374,-0.0866624770563337,2.43131218979464,0.270147711643909,"ENSG00000253309","SERPINE3","serpin family E member 3"
"15075","ENSG00000221926",0.58586075737228,5.08261888209818,2.43132767399284,0.270147711643909,"ENSG00000221926","TRIM16","tripartite motif containing 16"
"12978","ENSG00000119640",-0.288918755841867,3.8097676204658,2.43109222395844,0.270154081069234,"ENSG00000119640","ACYP1","acylphosphatase 1"
"11286","ENSG00000111254",0.608296097225899,0.899815625501306,2.43070483371523,0.27018930933027,"ENSG00000111254","AKAP3","A-kinase anchoring protein 3"
"7405","ENSG00000106635",0.236686272639088,5.59961184730238,2.43047414753965,0.27019753642323,"ENSG00000106635","BCL7B","BAF chromatin remodeling complex subunit BCL7B"
"10598","ENSG00000168496",-0.49499915184888,2.55982207207751,2.42986630623739,0.27027078663437,"ENSG00000168496","FEN1","flap structure-specific endonuclease 1"
"5549","ENSG00000134982",-0.250598897456288,4.7276783423695,2.42895584164177,0.270396263390731,"ENSG00000134982","APC","APC regulator of WNT signaling pathway"
"16812","ENSG00000160161",0.511408281502062,1.93339072696508,2.42859023135561,0.270427789920574,"ENSG00000160161","CILP2","cartilage intermediate layer protein 2"
"7278","ENSG00000062582",-0.263279781017426,4.96441490302887,2.42827284008334,0.270432373319184,"ENSG00000062582","MRPS24","mitochondrial ribosomal protein S24"
"10919","ENSG00000087884",0.317902581629153,2.53101744961245,2.42783244039922,0.270432373319184,"ENSG00000087884","AAMDC","adipogenesis associated Mth938 domain containing"
"11170","ENSG00000166257",0.534138158990903,4.30281960887263,2.42790906463046,0.270432373319184,"ENSG00000166257","SCN3B","sodium voltage-gated channel beta subunit 3"
"14742","ENSG00000103194",0.21977126192072,5.59924438162061,2.42812734303088,0.270432373319184,"ENSG00000103194","USP10","ubiquitin specific peptidase 10"
"1532","ENSG00000007908",1.04791087673281,5.05910069054812,2.4266442637911,0.270574369270026,"ENSG00000007908","SELE","selectin E"
"2154","ENSG00000115234",0.260400884837229,6.64084670370132,2.42679963178038,0.270574369270026,"ENSG00000115234","SNX17","sorting nexin 17"
"10658","ENSG00000173511",-0.331203447044117,6.61414972263605,2.42619477220387,0.270588895687134,"ENSG00000173511","VEGFB","vascular endothelial growth factor B"
"14190","ENSG00000261819",-0.673157745251123,0.0990479086321085,2.42628294786376,0.270588895687134,"ENSG00000261819","AC138932.4","immunoglobulin lambda variable 2-18 [Source:HGNC Symbol;Acc:HGNC:5889]"
"6032","ENSG00000124535",0.198729561349056,5.76922565297789,2.4250358539003,0.270757520789766,"ENSG00000124535","WRNIP1","WRN helicase interacting protein 1"
"14257","ENSG00000257122",0.373070604844756,3.50160307589402,2.42432624870032,0.270848594939558,"ENSG00000257122","RRN3P3","immunoglobulin lambda variable 4-69 [Source:HGNC Symbol;Acc:HGNC:5921]"
"17319","ENSG00000105538",0.331841482398491,5.21350006158924,2.4237378768473,0.270896409207385,"ENSG00000105538","RASIP1","Ras interacting protein 1"
"18196","ENSG00000142149",0.626311465152915,0.513045688330126,2.42368452897058,0.270896409207385,"ENSG00000142149","HUNK","hormonally up-regulated Neu-associated kinase"
"4533","ENSG00000250942",0.542815698524883,1.2191546942988,2.42326280246214,0.270937767891218,"ENSG00000250942","ENPP7P11","novel pseudogene"
"11209","ENSG00000134954",-0.299626785388982,7.37998397382973,2.42304027195713,0.270944690233089,"ENSG00000134954","ETS1","ETS proto-oncogene 1, transcription factor"
"4481","ENSG00000087269",0.253083740377208,5.13477680724358,2.42255394207026,0.270965685336773,"ENSG00000087269","NOP14","NOP14 nucleolar protein"
"16534","ENSG00000196605",-0.328413068251554,3.26751383857745,2.42259167778479,0.270965685336773,"ENSG00000196605","ZNF846","zinc finger protein 846"
"4591","ENSG00000109787",0.215374922588322,6.18557534802318,2.42201246187048,0.271027790273324,"ENSG00000109787","KLF3","Kruppel like factor 3"
"4249","ENSG00000144959",-0.358342296668343,3.08238111984622,2.42141443817855,0.271072320540905,"ENSG00000144959","NCEH1","neutral cholesterol ester hydrolase 1"
"7103","ENSG00000136247",0.272403492703471,4.5311482952619,2.4213903032747,0.271072320540905,"ENSG00000136247","ZDHHC4","zinc finger DHHC-type containing 4"
"2375","ENSG00000059728",-0.322485947927931,5.40091667317772,2.42078935650707,0.271113206455031,"ENSG00000059728","MXD1","MAX dimerization protein 1"
"5296","ENSG00000247796",-0.518901415791263,1.41121667556811,2.42093336668383,0.271113206455031,"ENSG00000247796","LOC257396","uncharacterized LOC257396"
"7055","ENSG00000198517",0.284775334886434,5.00037280374221,2.42016682164706,0.271189406250158,"ENSG00000198517","MAFK","MAF bZIP transcription factor K"
"11806","ENSG00000123297",0.333773150452784,4.02426611510125,2.4187142074187,0.271409423804137,"ENSG00000123297","TSFM","Ts translation elongation factor, mitochondrial"
"13779","ENSG00000136379",0.382863844456691,3.84988791688681,2.41796585157591,0.271507538885858,"ENSG00000136379","ABHD17C","abhydrolase domain containing 17C"
"1827","ENSG00000067704",0.2514607461107,6.09732912963678,2.41717375092294,0.271581695626706,"ENSG00000067704","IARS2","isoleucyl-tRNA synthetase 2, mitochondrial"
"7723","ENSG00000128534",-0.250866048446847,5.34000815709521,2.41719977873892,0.271581695626706,"ENSG00000128534","LSM8","LSM8 homolog, U6 small nuclear RNA associated"
"15512","ENSG00000161714",-0.438236771202565,4.45087915870701,2.41566924180076,0.271811104713451,"ENSG00000161714","PLCD3","phospholipase C delta 3"
"8356","ENSG00000253598",0.451926939352338,0.172980845952038,2.41516332170986,0.27186731452743,"ENSG00000253598","SLC10A5","solute carrier family 10 member 5"
"7551","ENSG00000006453",0.280744252839167,5.29752403966134,2.4135790870123,0.272110862668533,"ENSG00000006453","BAIAP2L1","BAR/IMD domain containing adaptor protein 2 like 1"
"6780","ENSG00000178425",0.277069672182273,5.14670942969929,2.4133736799669,0.272114923667596,"ENSG00000178425","NT5DC1","5'-nucleotidase domain containing 1"
"190","ENSG00000116661",-0.366285642470418,3.38419982070857,2.41297817624913,0.27215202837894,"ENSG00000116661","FBXO2","F-box protein 2"
"17922","ENSG00000101442",-0.29977439539002,3.8325029581258,2.41196589583953,0.272296389777313,"ENSG00000101442","ACTR5","actin related protein 5"
"7537","ENSG00000127922",0.221552468708993,5.43945061363756,2.41171171010286,0.272308952490903,"ENSG00000127922","SEM1","SEM1 26S proteasome complex subunit"
"18628","ENSG00000138942",0.215840629290414,5.76070654034914,2.41133761210585,0.272342378847077,"ENSG00000138942","RNF185","ring finger protein 185"
"7622","ENSG00000169894",-0.636402435901166,2.79305685532859,2.41107911707777,0.272355702621333,"ENSG00000169894","MUC3A","mucin 3A, cell surface associated"
"9372","ENSG00000232434",-0.567679725464701,0.662645291733019,2.41081204891665,0.27237052307615,"ENSG00000232434","AJM1","apical junction component 1 homolog"
"18364","ENSG00000099954",0.772540496583365,4.08817253756478,2.41052396282053,0.272389005871433,"ENSG00000099954","CECR2","CECR2 histone acetyl-lysine reader"
"6268","ENSG00000137312",0.245602089506867,7.55195169418153,2.40988003298087,0.272469423143341,"ENSG00000137312","FLOT1","flotillin 1"
"10273","ENSG00000255367",0.536048546534456,0.0134150997848555,2.40956801325287,0.272492089377776,"ENSG00000255367","LOC101927708","uncharacterized LOC101927708"
"9496","ENSG00000187522",0.255563631586593,4.48347281732353,2.40846945754018,0.272651729546238,"ENSG00000187522","HSPA14","heat shock protein family A (Hsp70) member 14"
"6854","ENSG00000118515",0.450519575118413,7.382977257449,2.40787522194076,0.272691931807172,"ENSG00000118515","SGK1","serum/glucocorticoid regulated kinase 1"
"8295","ENSG00000175073",-0.254767282213318,4.57407500132436,2.40797680438363,0.272691931807172,"ENSG00000175073","VCPIP1","valosin containing protein interacting protein 1"
"5641","ENSG00000213585",0.279764933094356,6.56070300539117,2.40677770766747,0.272851540812692,"ENSG00000213585","VDAC1","voltage dependent anion channel 1"
"13172","ENSG00000179627",0.329482430766148,3.93808482777795,2.4065279025019,0.272863421680771,"ENSG00000179627","ZBTB42","zinc finger and BTB domain containing 42"
"7429","ENSG00000123965",-0.386324989961049,1.03422159190423,2.40599030340519,0.27292549159282,"ENSG00000123965","PMS2P5","novel transcript, overlapping to MRPL3"
"9574","ENSG00000227253",-0.573772514405513,-0.321888475903682,2.40528985927038,0.273015990936491,"ENSG00000227253","AL158834.2","ring finger protein 5 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:31053]"
"5164","ENSG00000164151",0.212736051659912,5.73039746036279,2.40385634570035,0.273207581459259,"ENSG00000164151","ICE1","interactor of little elongation complex ELL subunit 1"
"10807","ENSG00000171067",-0.332979728440268,4.97136862594227,2.40382898622797,0.273207581459259,"ENSG00000171067","C11orf24","chromosome 11 open reading frame 24"
"820","ENSG00000116761",0.592435301457837,3.53999341310761,2.40253018563586,0.273244261985128,"ENSG00000116761","CTH","cystathionine gamma-lyase"
"4965","ENSG00000153130",0.249860734477238,5.54133789983796,2.4026743288393,0.273244261985128,"ENSG00000153130","SCOC","short coiled-coil protein"
"8017","ENSG00000173295",-0.437888791754839,3.10258833057981,2.40282135202672,0.273244261985128,"ENSG00000173295","FAM86B3P","family with sequence similarity 86, member A pseudogene"
"10046","ENSG00000138166",-0.683017830799156,5.63361697398566,2.40300330836719,0.273244261985128,"ENSG00000138166","DUSP5","dual specificity phosphatase 5"
"16266","ENSG00000266256",0.676407247994912,-1.08442417187059,2.402961249816,0.273244261985128,"ENSG00000266256","LINC00908","long intergenic non-protein coding RNA 908"
"16400","ENSG00000105289",0.334208694293211,4.56798923625957,2.40331074861471,0.273244261985128,"ENSG00000105289","TJP3","tight junction protein 3"
"13052","ENSG00000100815",0.228988142432847,5.70289448770037,2.40207683386085,0.273291764907514,"ENSG00000100815","TRIP11","thyroid hormone receptor interactor 11"
"1521","ENSG00000143196",-0.558638991707983,6.76547381163984,2.40058777880947,0.273425224842689,"ENSG00000143196","DPT","dermatopontin"
"7891","ENSG00000213214",0.959896580377336,2.88483967196277,2.40067352569254,0.273425224842689,"ENSG00000213214","ARHGEF35","Rho guanine nucleotide exchange factor 35"
"10040","ENSG00000108018",-0.784591814330262,3.54856678219869,2.40080707176999,0.273425224842689,"ENSG00000108018","SORCS1","sortilin related VPS10 domain containing receptor 1"
"12144","ENSG00000157782",-0.671735123246039,0.772312796045539,2.40083412178809,0.273425224842689,"ENSG00000157782","CABP1","calcium binding protein 1"
"509","ENSG00000142686",-0.279687251996776,4.13692210308008,2.39976899523879,0.273439298925159,"ENSG00000142686","C1orf216","chromosome 1 open reading frame 216"
"2010","ENSG00000143727",0.215350427192215,5.92533635389105,2.39977582139885,0.273439298925159,"ENSG00000143727","ACP1","acid phosphatase 1"
"4217","ENSG00000229320",-0.351152526529029,2.82451769628354,2.39923904000842,0.273439298925159,"ENSG00000229320","KRT8P12","mitochondrially encoded 16S rRNA [Source:HGNC Symbol;Acc:HGNC:7471]"
"12608","ENSG00000092201",0.214042525972102,6.6692516495993,2.39939424475385,0.273439298925159,"ENSG00000092201","SUPT16H","SPT16 homolog, facilitates chromatin remodeling subunit"
"16487","ENSG00000229833",0.263120374720161,4.3192575619503,2.40006241427962,0.273439298925159,"ENSG00000229833","PET100","PET100 cytochrome c oxidase chaperone"
"16860","ENSG00000268555",0.652613664603809,-0.336563723706893,2.39982942210936,0.273439298925159,"ENSG00000268555","AC123912.4","novel transcript, antisense to KCNAB1"
"19475","ENSG00000130032",-1.02465545604994,1.15644544285322,2.39924467561806,0.273439298925159,"ENSG00000130032","PRRG3","proline rich and Gla domain 3"
"3632","ENSG00000228638",-0.349947132303215,1.76155940453197,2.39870536675445,0.273497876196932,"ENSG00000228638","FCF1P2","long intergenic non-protein coding RNA 2656 [Source:HGNC Symbol;Acc:HGNC:54142]"
"17202","ENSG00000267508",-0.39429697853091,2.32128458503842,2.3985418448086,0.273497876196932,"ENSG00000267508","ZNF285","zinc finger protein 285"
"18737","ENSG00000100324",-0.220470894518081,5.30111770718196,2.3980968349568,0.273544037561179,"ENSG00000100324","TAB1","TGF-beta activated kinase 1 (MAP3K7) binding protein 1"
"13338","ENSG00000166912",0.210974988792401,5.72528155682708,2.39727186602319,0.273656683505058,"ENSG00000166912","MTMR10","myotubularin related protein 10"
"1527","ENSG00000213062",0.542384889953411,-0.262587883113031,2.39601047078758,0.27382448206091,"ENSG00000213062","Z99572.1","GARS divergent transcript [Source:HGNC Symbol;Acc:HGNC:48951]"
"5543","ENSG00000246859",-0.533160102869813,2.23070765817648,2.39563124505394,0.27382448206091,"ENSG00000246859","STARD4-AS1","STARD4 antisense RNA 1"
"12866","ENSG00000126785",-0.372278610767018,5.19312061133668,2.39540858400152,0.27382448206091,"ENSG00000126785","RHOJ","ras homolog family member J"
"15561","ENSG00000198933",-0.242376215085067,5.09000410250584,2.39559010153301,0.27382448206091,"ENSG00000198933","TBKBP1","TBK1 binding protein 1"
"16398","ENSG00000105298",-0.258882528081411,4.75543322767956,2.39553953848837,0.27382448206091,"ENSG00000105298","CACTIN","cactin, spliceosome C complex subunit"
"9430","ENSG00000107937",0.278255438295749,5.18794044532709,2.39428984475732,0.27398570499218,"ENSG00000107937","GTPBP4","GTP binding protein 4"
"13651","ENSG00000033800",0.269352878969337,5.13776469809654,2.39412646928324,0.27398570499218,"ENSG00000033800","PIAS1","protein inhibitor of activated STAT 1"
"5092","ENSG00000129187",0.243002417570537,6.64578278321348,2.39287284238424,0.274142062697049,"ENSG00000129187","DCTD","dCMP deaminase"
"7786","ENSG00000158516",1.26833921822394,-0.880694888476399,2.39305259256611,0.274142062697049,"ENSG00000158516","CPA2","carboxypeptidase A2"
